임기철,DBPIA,한반도선진문화재단
임도한,DBPIA,공군사관학교
임동원,DBPIA,이건산전 기술연구소
임명환,DBPIA,ETRI
임반석,DBPIA,청주대학교 중국통상과
임병권,DBPIA,한국소비자원
임병진,DBPIA,영남대학교
임병호,DBPIA,국제원산지정보원 FTA통상정책ㆍ비즈니스컨설팅학과
임병화,KCI,수원대학교
임병화,DBPIA,수원대학교 경제학부
임상빈,DBPIA,제어로봇시스템학회
임상훈,DBPIA,한양대학교 경영대학
임성엽,DBPIA,스팬션코리아
임성철,SCIENCEON,강남대학교 무역학과
임성철,KCI,강남대학교
임성철,DBPIA,강남대학교 글로벌경영학부
임소영,DBPIA,충남대학교 건설시스템공학과
임순광,DBPIA,한국비정규교수노동조합
임승재,DBPIA,
임신일,DBPIA,서경대학교 전자공학과
임영민,DBPIA,군산대학교 기계융합시스템공학부
임영태,DBPIA,국토연구원
임영환,DBPIA,홍익대학교 건축학과
임예준,DBPIA,통일연구원
임예진,KCI,이화여자대학교 경영연구소
임예진,DBPIA,한국자료분석학회
임완철,DBPIA,서울대학교
임용택,SCIENCEON,고등기술연구원
임용택,DBPIA,고등기술연구원 플랜트엔지니어링본부
임운택,DBPIA,계명대학교 사회학과
임윤택,DBPIA,한밭대학교 도시공학과
임은정,KCI,공주대학교
임은정,DBPIA,
임은정,DBPIA,이화여자대학교 소비자학과
임재빈,DBPIA,충남대학교 국가정책대학원
임재학,DBPIA,한밭대학교 경영회계학과
임재혁,DBPIA,과학기술정책연구원
임정관,DBPIA,경기도청 사회과학연구소
임정정,DBPIA,국민대학교 경영대학
임정택,DBPIA,대구테크노파크 도시혁신융합센터
임정혁,DBPIA,한국교통대학교 고분자공학과
임종덕,DBPIA,한국문화정보원 정책지원팀
임종명,DBPIA,전남대학교 사학과
임종수,DBPIA,세종대학교 미디어커뮤니케이션학과
임좌상,SCIENCEON,Department of Human Intelligent Information Engineering; Sang-Myung University
임좌상,KCI,상명대학교
임좌상,DBPIA,전자부품연구원 VR/AR 센터
임준석,NTIS,(주)리테일테크
임준홍,DBPIA,Hanyang University Dept. of Electronic Engineering
임진형,DBPIA,Kongju National University Division of Advanced Materials Engineering
임채윤,DBPIA,과학기술정책연구원
임채환,DBPIA,경운대학교 항공기계공학과
임채훈,DBPIA,세종대학교 컴퓨터공학과
임천혁,KCI,건국대학교
임천혁,DBPIA,건국대학교 대학원 국제무역학과
임청룡,DBPIA,한국농어촌공사 농어촌연구원
임춘성,DBPIA,연세대학교 정보산업공학과
임치현,NTIS,울산과학기술원
임태건,DBPIA,인하대학교 물류전문대학원
임태범,DBPIA,전자부품연구원 정보통신미디어연구본부 스마트미디어연구센터
임태우,DBPIA,Korea Maritime and Ocean University Division of Marine Engineering
임학순,DBPIA,가톨릭대학교 디지털미디어학과
임학철,DBPIA,전포스코경영연구소 북경사무소
임한상,DBPIA,광운대학교 전자융합공학과
임현승,NTIS,강원대학교
임형준,DBPIA,한국기계연구원 나노융합기계연구본부
임혜란,DBPIA,서울대학교 정치외교학부 정치학
임혜린,NTIS,성균관대학교(자연과학캠퍼스)
임혜원,DBPIA,상명대학교 계당교양교육원
임호,DBPIA,부산발전연구원
임홍갑,KCI,김포대학교
임홍탁,DBPIA,Pukyung University Graduate School of Science & Technology Policy
임화경,DBPIA,부산교육대학교 컴퓨터교육과
임화진,DBPIA,대우건설 토목사업본부
임효택,NTIS,동서대학교
장경수,DBPIA,한국연구재단 정책연구혁신센터
장교식,KCI,건국대학교
장교식,DBPIA,
장군,DBPIA,경희대학교 경영학과
장근호,DBPIA,홍익대학교 상경대학 상경학부
장기진,KCI,극동대학교
장기진,DBPIA,극동대학교 글로벌경영학과
장기철,DBPIA,한국생산기술연구원
장대익,DBPIA,서울대 자유전공학부
장대희,NTIS,성신여자대학교
장동식,DBPIA,순천대학교 무역학과
장동욱,DBPIA,부경대학교
장동익,DBPIA,한국교통연구원
장명철,NTIS,군산대학교
장명훈,DBPIA,홍익대학교 산업공학과
장명희,SCIENCEON,한국해양대학교 해운경영학부
장민호,DBPIA,상명대학교 일반대학원 뉴미디어 음악학과
장병열,DBPIA,과학기술정책연구원
장보은,KCI,한국외국어대학교
장보은,DBPIA,한국외국어대학교 법학연구소
?翔,DBPIA,
장서희,DBPIA,법무법인 도움
장석권,DBPIA,한양대학교 경영학과
장석인,DBPIA,산업연구원
장선주,DBPIA,충북대 건축학과
장선화,DBPIA,연세대학교
장성배,DBPIA,감리교신학대학교 선교학
장성용,DBPIA,서울과학기술대학교 로벌융합산업공학과(산업정보시스템공학)
장성진,DBPIA,육군사관학교
장세룡,DBPIA,부산대학교 한국민족문화연구소
장세정,DBPIA,중앙일보
장소영,DBPIA,한국교통연구원 물류연구본부
장수호,DBPIA,한국건설기술연구원 건설벤처창업센터
장아침,DBPIA,KCERN
장연성,DBPIA,전북대학교 소프트웨어공학과
장영근,DBPIA,Korea Aerospace University School of Aerospace and Mechanical Engineering
장영민,NTIS,국민대학교산학협력단
장영민,DBPIA,국민대학교
장영민,DBPIA,국민대학교 전자공학부
장영범,DBPIA,상명대학교 정보통신공학과
장영선,DBPIA,University of Florida Department of Chemical Engineering; Herbert Wertheim College of Engineering
장예원,SCIENCEON,동덕여자대학교 컴퓨터학과
장완규,KCI,용인송담대학교
장완규,DBPIA,용인송담대학교 법률실무과
장왕식,DBPIA,감리교신학대학교 종교철학
장우순,DBPIA,
장우진,DBPIA,서울대학교 산업공학과
장원호,DBPIA,University of Seoul Department of Urban Sociology
장월계,DBPIA,
장윤석,DBPIA,경희대학교 원자력공학과
장윤석,DBPIA,대진대학교 항공교통물류학부
장윤정,NTIS,서울시립대학교
장윤희,DBPIA,서울연구원 시민경제연구실
장은겸,KCI,장안대학교
장은겸,DBPIA,장안대학교 인터넷정보통신과
장은수,DBPIA,
장의선,DBPIA,한양대학교 School of Computer Science and Engineering
장재경,DBPIA,
장재우,DBPIA,전북대학교 IT정보공학과
장정아,DBPIA,인천대학교 중어중국학과
장정재,DBPIA,부산발전연구원
장종욱,SCIENCEON,Department of Computer Engineering; Dong-Eui University
장종욱,SCIENCEON,동의대학교
장종욱,KCI,동의대학교
장종익,KCI,한신대학교
장종익,DBPIA,
장종익,DBPIA,한신대 사회혁신경영대학원
장주용,NTIS,광운대학교 산학협력단
장주욱,NTIS,서강대학교
장주욱,DBPIA,서강대학교 전자공학과
장준수,DBPIA,경상대학교
장준철,DBPIA,새마을운동연구소
장지영,KCI,한양대학교
장지희,DBPIA,국방대학교 국방관리대학원 컴퓨터공학
장진해,DBPIA,금오공과대학교 고분자공학과
장창수,KCI,전남대학교
장창수,DBPIA,전남대학교 컴퓨터공학과
장태무,SCIENCEON,동국대학교 컴퓨터공학과
장태무,DBPIA,동국대학교 Dept. of Computer Engineering
장태수,DBPIA,한밭대학교 생산융합기술연구소
장태연,DBPIA,한국건설생활환경시험연구원 에너지환경사업본부
장태우,DBPIA,경기대학교 산업경영공학과
장하용,DBPIA,부산연구원
장한결,DBPIA,KIST 화학생명공학
장한별,DBPIA,한국교통연구원 미래교통전략연구소
장한수,DBPIA,국가핵융합연구소 혁신전략부
장항배,SCIENCEON,중앙대학교 경영경제대학 산업보안학과
장항배,SCIENCEON,중앙대학교 산업보안학과
장항배,SCIENCEON,Department of Industrial Security; Chung-Ang University
장항배,KCI,중앙대학교
장항배,NTIS,중앙대학교산학협력단
장항배,DBPIA,중앙대학교 산업보안학과
장혁수,DBPIA,명지대학교 컴퓨터공학과
장호규,KCI,충남대학교
장호규,DBPIA,한국금융정보학회
장홍제,DBPIA,한국산업기술시험원 EMC평가2센터
장환영,KCI,동국대학교
장환영,DBPIA,한국기업교육학회
장훈태,DBPIA,백석대학교 선교학
장희선,DBPIA,평택대학교 융합소프트웨어학과
장희수,NTIS,숭실대학교
장희순,DBPIA,강원대학교 부동산학과
전계형,SCIENCEON,한남대학교 경제학과
전계형,KCI,한남대학교
전계형,DBPIA,한국디지털정책학회
전대경,KCI,한국외국어대학교
전대경,DBPIA,
전대식,SCIENCEON,주식회사 투인
전대욱,DBPIA,한국지방행정연구원 지방투자사업관리센터
전동석,KCI,건국대학교
전동석,DBPIA,건국대학교 국제무역학과
전명근,DBPIA,충북대학교 전자공학부
전문석,SCIENCEON,숭실대학교 컴퓨터학과
전문석,KCI,숭실대학교
전민형,DBPIA,고려대학교 법학연구원 정당법센터
전병준,KCI,중앙대학교
전병준,DBPIA,중앙대학교 한국전자무역연구소
전봉경,DBPIA,University College London The Bartlett School of Planning
전삼현,KCI,숭실대학교
전상경,DBPIA,한양대학교 Department of Finance
전상직,DBPIA,한국자치학회
전상훈,KCI,극동대학교
전상훈,DBPIA,
전석우,DBPIA,한국과학기술원
전성인,DBPIA,홍익대학교 경제학과
전성해,DBPIA,
전소영,DBPIA,경기연구원 생태환경연구실
전소영,DBPIA,홍익대학교 국어국문학과
전수진,SCIENCEON,호서대학교 혁신융합학부
전수진,KCI,호서대학교
전수진,DBPIA,호서대학교 혁신융합학부
전수진,DBPIA,연세대학교 커뮤니케이션대학원
전승현,KCI,한국과학기술원
전승현,DBPIA,
전영주,DBPIA,한국한의학연구원 미래의학부
전용태,KCI,경기대학교
전용태,DBPIA,한국경호경비학회
전웅렬,KCI,광주대학교
전웅열,DBPIA,한국엔터프라이즈아키텍처학회
전원도,DBPIA,한국소비자법학회
전유부,SCIENCEON,순천향대학교 컴퓨터소프트웨어공학과
전윤식,DBPIA,전북대학교 경영학과
전인하,DBPIA,서울과학기술대학교 IT·디자인융합프로그램
전장헌,KCI,단국대학교
전장헌,DBPIA,단국대학교 법정대학 법무행정학과
전재성,DBPIA,서울대학교
전정현,KCI,법무법인(유한) 광장
전정현,DBPIA,
전정환,DBPIA,경상대학교 산업시스템공학과
전정훈,SCIENCEON,동덕여자대학교
전정훈,KCI,동덕여자대학교
전정훈,DBPIA,동덕여자대학교/컴퓨터학과
전종우,DBPIA,단국대학교 커뮤니케이션학부
전준철,DBPIA,국립금오공과대학교 Dept. of Computer Engineering
전지은,DBPIA,과학기술정책연구원
전진용,DBPIA,한양대학교 건축공학부
전진우,DBPIA,한국로봇산업진흥원 클러스터사업단
전찬미,DBPIA,캘리포니아대학교
전창완,NTIS,순천향대학교산학협력단
전철기,DBPIA,한국정보통신기술협회
전하진,KCI,한국블록체인협회
전한호,DBPIA,경희사이버대학교
전해숙,SCIENCEON,한국전자통신연구원 정보보호연구본부
전현채,DBPIA,인천대학교 정보통신공학과
전형진,DBPIA,한국해양수산개발원 해운해사연구본부
전형진,DBPIA,한국농촌경제연구원
전혜숙,DBPIA,이화여자대학교
전훈,DBPIA,경북대학교 행정학부
전희정,KCI,법률사무소 대륜
전희정,DBPIA,
정경,DBPIA,만도 Global R&D
정경영,KCI,성균관대학교
정경영,DBPIA,한국상사법학회
정경영,DBPIA,성균관대학교 법학연구소
정경영,DBPIA,韓國比較私法學會 법학전문대학원
정경옥,DBPIA,한국교통연구원
정경훈,DBPIA,Kookmin University School of Electrical Engineering
정광복,NTIS,세종대학교
정광용,DBPIA,한화시스템 레이다·PGM연구소 지상MFR팀
정광운,DBPIA,전북대학교 고분자나노학과
정광필,DBPIA,서울과학기술대학교 기계자동차공학과
정광헌,DBPIA,홍익대학교 경영대학
정구민,DBPIA,
정군오,KCI,호서대학교
정군오,DBPIA,호서대학교
정규,KCI,공주대학교 법학과
정규,DBPIA,
정규만,SCIENCEON,대구대학교 정보통신공학부
정규만,KCI,대구대학교
정규식,DBPIA,
정기현,NTIS,경일대학교
정기현,DBPIA,경일대학교 사이버보안학과
정길도,DBPIA,Chonbuk National University Department of Information and Electronics Engineering
정남돈,DBPIA,Taiwan-Ship Group
정남영,DBPIA,경원대학교 영문과
정다영,KCI,영남대학교
정다예,DBPIA,과학기술정책연구원
정대성,DBPIA,대구경북과학기술원 Department of Energy Science and Engineering
정대성,DBPIA,
정대성,DBPIA,부산대학교
정대영,DBPIA,인텔릭
정대율,KCI,경상국립대학교
정대익,KCI,경북대학교
정대현,NTIS,부산대학교
정대현,DBPIA,이화여자대학교 철학과
정덕길,SCIENCEON,동의대학교 산업ICT기술공학
정덕길,KCI,동의대학교
정덕길,DBPIA,Dong-eui University Department of Industrial ICT Engineering
정동원,KCI,군산대학교
정동원,DBPIA,군산대학교 소프트웨어융합공학과
정두승,DBPIA,경기연구원 연구기획실
정두희,KCI,한동대학교
정득영,DBPIA,정보통신기술진흥센터 방송CP실
정명문,DBPIA,공연과이론을위한모임
정명선,DBPIA,목원대학교
정명인,NTIS,육군사관학교
정명중,DBPIA,전남대학교 호남학연구원
정명택,DBPIA,영남대학교 디자인미술대학 생활제품디자인학과
정명희,DBPIA,안양대학교 소프트웨어학과
정문경,DBPIA,KICT Dept. of ISR
정문현,DBPIA,
정민주,DBPIA,한국과학기술원 미래연구센터
정병도,NTIS,연세대학교
정병설,DBPIA,
정봉주,DBPIA,연세대학교 정보산업공학과
정분도,DBPIA,조선대학교 무역학과
정상근,KCI,영산대학교
정상근,DBPIA,(사)한국보험법학회
정상미,DBPIA,서울연구원 교통시스템연구실
정상배,DBPIA,경상대학교 전자공학과
정상섭,DBPIA,KBS N 콘텐츠본부 제작기술국
정상화,DBPIA,한국건설생활환경시험연구원 영남본부 본부
정석재,DBPIA,광운대학교 경영학과
정석주,DBPIA,한국조선해양플랜트협회
정석찬,SCIENCEON,동의대학교 e비즈니스학과
정석찬,KCI,동의대학교
정석헌,DBPIA,인하대학교
정석호,DBPIA,고려대 지구환경과학
정선경,DBPIA,자동차부품연구원 경량화소재연구센터
정성도,KCI,한국엔지니어링협회
정성도,DBPIA,한국엔지니어링협회 정책연구실
정성욱,KCI,인버전 특허법인
정성욱,DBPIA,인비전 특허법인
정성원,NTIS,서강대학교
정성철,DBPIA,과학기술정책연구원
정성환,DBPIA,전자부품연구원
정성훈,DBPIA,도시건축집단 아름
정성희,DBPIA,경기연구원
정세영,NTIS,분당서울대학교병원
정세윤,DBPIA,한국형사정책연구원 국제협력센터
정세훈,DBPIA,Sunchon National University 연계전공학부
정솔,DBPIA,Seoul National University 행정대학원
정수광,DBPIA,펜실베니아 주립대학교 건축공학과
정수열,DBPIA,상명대학교 인문사회과학대학 공간환경학부
정수완,DBPIA,동국대학교
정수정,DBPIA,청주동주초등학교
정수진,DBPIA,서울시여성가족재단 정책연구실
정수환,DBPIA,숭실대학교 전자정보공학부
정순관,DBPIA,한국에너지기술연구원 온실가스연구실
정순기,SCIENCEON,경북대학교 컴퓨터학부
정순기,KCI,경북대학교
정순기,NTIS,순천향대학교산학협력단
정순형,KCI,광주여자대학교
정순형,DBPIA,광주여자대학교 경찰법학과
정순호,KCI,부경대학교
정순호,DBPIA,한국컴퓨터정보학회
정슬,DBPIA,충남대학교 메카트로닉스공학과
정승영,KCI,한국경제연구원
정승영,KCI,한국지방세연구원
정승영,DBPIA,한국지방세연구원
정승욱,SCIENCEON,건양대학교 사이버보안공학과
정승욱,KCI,건양대학교
정승욱,NTIS,건양대학교
정승욱,DBPIA,건양대학교 사이버보안공학과
정승원,DBPIA,클리나멘 문화기호학
정승화,KCI,한국예탁결제원
정승화,KCI,한국외국어대학교 법학전문대학원
정승화,DBPIA,연세대학교 경영학과
정승화,DBPIA,한국예탁결제원
정시훈,DBPIA,울산과학기술원 School of Electrical & Computer Eng.
정연식,DBPIA,KAIST
정연찬,DBPIA,서울과학기술대학교 기계시스템디자인공학과
정영규,DBPIA,충남대학교 유기소재섬유시스템 공학과
정영민,NTIS,경희대학교(국제캠퍼스)
정영범,DBPIA,한전전력연구원 전력연구원
정영욱,NTIS,광운대학교
정영인,DBPIA,한세대학교
정영훈,KCI,호서대학교
정영훈,DBPIA,한국소비자원
정오균,SCIENCEON,국방과학연구소
정오균,DBPIA,국방과학연구소
정옥희,DBPIA,
정완영,NTIS,부경대학교
정용규,DBPIA,을지대학교 의료IT마케팅학과
정용길,DBPIA,부산대학교 사회환경시스템공학과
정용대,DBPIA,농촌진흥청 국립축산과학원 양돈과
정용일,DBPIA,충북연구원 공간창조연구부
정용재,NTIS,한국전통문화대학교 산학협력단
정용준,DBPIA,전북대 신문방송학과
정용진,DBPIA,Kwangwoon University
정용찬,DBPIA,정보통신정책연구원 ICT통계정보연구실 미디어통계분석그룹
정용철,DBPIA,한국생산기술연구원 생명화학공학과
정용환,SCIENCEON,한국과학기술정보연구원 슈퍼컴퓨팅본부
정용훈,SCIENCEON,유니허브랩
정용훈,KCI,유니허브랩
정용훈,KCI,바스랩
정우성,DBPIA,포항공과대학교 Dept. of Industrial and Management Engineering.
정우승,DBPIA,육군종합군수학교 군수융합연구센터
정우진,DBPIA,Yonsei University Graduate School of Information; BarunICT Research Center
정우택,DBPIA,유원대학교 경찰소방행정학과
정운룡,DBPIA,
정원호,DBPIA,국방대학교 국방관리학과
정유경,DBPIA,
정유선,DBPIA,국토연구원 공감도시연구실
정유수,KCI,인제대학교
정유수,DBPIA,인제대학교 경영학부
정윤수,SCIENCEON,목원대학교 정보통신융합공학부
정윤수,KCI,목원대학교
정윤수,DBPIA,한국전자통신연구원
정윤수,DBPIA,한국융합학회
정윤식,DBPIA,국방기술품질원 유도감시팀
정윤원,DBPIA,숭실대학교 전자정보공학부
정윤찬,NTIS,가톨릭대학교
정은상,KCI,경남대학교
정은상,DBPIA,경남대
정은성,DBPIA,서울과학기술대학교 건설시스템공학과
정은주,DBPIA,동의대학교 동아시아학술원
정의영,DBPIA,연세대학교 전기전자공학부
정의중,SCIENCEON,인하공업전문대학 컴퓨터시스템과
정의중,DBPIA,인하공업전문대학 컴퓨터시스템공학과
정의태,DBPIA,인제대학교 멀티미디어학부
정의현,NTIS,안양대학교
정의현,DBPIA,안양대학교 컴퓨터학과
정의환,DBPIA,케이알티씨
정이나,DBPIA,부산외국어대학교 중남미지역원
정이상,KCI,동명대학교
정이상,DBPIA,인문사회과학기술융합학회
정이현,DBPIA,창비
정익래,SCIENCEON,고려대학교
정익래,SCIENCEON,고려대학교 정보보호대학원 정보보호학과
정익래,KCI,고려대학교
정익래,DBPIA,고려대학교 정보보호대학원
정인하,DBPIA,한양대학교 건축학부
정일영,DBPIA,과학기술정책연구원 신산업전략연구단
정임영,NTIS,경북대학교
정재승,DBPIA,로그인 회원이 가져갈 수 있는 혜택들을 확인하고 이용하세요. <논문을 쓰기 전에 당신이 알아야 할 10가지> 강의 영상을 무료로 보실 수 있어요.
정재준,DBPIA,고려대학교 법학전문대학원
정재진,SCIENCEON,단국대학교 일반대학원 응용컴퓨터공학과
정재진,KCI,단국대학교
정재진,DBPIA,단국대학교 대학원
정재진,DBPIA,중소기업융합학회
정재형,DBPIA,동국대학교 영화영상학과
정재화,DBPIA,한국방송통신대학교 컴퓨터과학과
정재훈,NTIS,성균관대학교 산학협력단
정정목,DBPIA,청주대학교 행정학과
정정원,DBPIA,서강대학교 법학연구소
정정훈,DBPIA,서교인문사회연구실
정제용,DBPIA,경찰인재개발원 공공안전교육센터
정종구,KCI,연세대학교
정종구,DBPIA,
정종면,DBPIA,Mokpo National Maritime University Dept. of Computer Engineering
정종문,SCIENCEON,Electrical & Electronic Engineering; Yonsei University
정종문,KCI,연세대학교
정종문,DBPIA,창원대학교 친환경해양플랜트FEED공학 대학원
정준기,DBPIA,대한갑상선학회
정준우,DBPIA,한국은행 충북본부 기획조사팀
정준호,KCI,강원대학교
정준홍,DBPIA,한전KDN 전력IT연구원
정지윤,DBPIA,Kongju National University 특수동물학과
정지희,DBPIA,서울대학교 일본연구소
정진근,KCI,강원대학교
정진근,DBPIA,
정진근,DBPIA,
정진근,DBPIA,한국경영법률학회
정진명,KCI,단국대학교
정진명,NTIS,단국대학교
정진명,DBPIA,
정진명,DBPIA,단국대학교 법과대학
정진명,DBPIA,
정진웅,DBPIA,단국대학교 정치외교학과
정찬문,DBPIA,연세대학교 고분자화학연구실
정찬식,DBPIA,동아대학교 경영대학 경영학과
정창무,DBPIA,서울대학교 건설환경공학부
정창성,SCIENCEON,고려대학교 전기전자공학부
정창원,SCIENCEON,연세대학교 커뮤니케이션연구소
정창원,KCI,연세대학교 커뮤니케이션 연구소
정창원,DBPIA,연세대학교 커뮤니케이션연구소
정창원,DBPIA,서울과학기술대학교 나노 IT 융합기술대학원
정채연,KCI,고려대학교 법학연구원
정채연,NTIS,포항공과대학교
정채연,DBPIA,포항공과대학교 인문사회학부
정태명,NTIS,성균관대학교
정태명,DBPIA,성균관대학교
정태용,DBPIA,건국대학교 건축전문대학원 건축설계학과
정태진,DBPIA,Chonnam N. University
정필수,DBPIA,한국종합물류연구원
정하웅,NTIS,한국과학기술원
정한재,DBPIA,숭실대학교 소프트웨어특성화대학원
정해상,KCI,단국대학교
정해상,DBPIA,단국대학교
정향옥,DBPIA,종교문제연구소
정헌술,DBPIA,Kunsan National University Department of Mechanical Enigineering
정현선,DBPIA,경인교대 국어교육과
정현승,DBPIA,한국철도기술연구원 Railroad Safety Research Division
정현준,KCI,광주과학기술원
정현준,DBPIA,광주과학기술원 서지능화연구센터
정혜윤,DBPIA,경기연구원 생태환경연구실
정혜윤,DBPIA,한국노총중앙연구원
정혜진,KCI,세종대학교
정회현,DBPIA,백석대학교 선교학
정회훈,DBPIA,대구경북연구원
정효정,DBPIA,과학기술정책연구원 혁신성장정책연구본부
정효진,DBPIA,경기연구원 정책분석부
정희원,DBPIA,
정희정,DBPIA,
정희철,DBPIA,연세대학교
조관행,DBPIA,공군사관학교 군사학과
조광문,SCIENCEON,목포대학교 전자상거래학과
조광문,KCI,목포대학교
조규백,DBPIA,Korea Institute of Machinery & Materials Department of Engine Research
조규선,DBPIA,
조규성,DBPIA,성균관대학교
조규성,DBPIA,동명대학교
조규진,NTIS,성균관대학교 산학협력단
조규진,NTIS,순천대학교 산학협력단
조규진,DBPIA,과학기술정책연구원
조규진,DBPIA,연세대학교 의공학과
조규철,KCI,인하공업전문대학
조근호,DBPIA,Seokyeong University Dept. of Electronics Engineering
조기석,DBPIA,대우건설
조기성,DBPIA,한국화학융합시험연구원
조난심,DBPIA,동탄중앙이음터
조남수,DBPIA,대구대학교 현대사상연구소
조남주,DBPIA,Pusan National University 고분자공학과
조남훈,DBPIA,한국전력공사 스마트배전처
조대제,DBPIA,안동대학교 멀티미디어공학과
조대형,KCI,순천대학교
조도은,KCI,목원대학교
조도은,DBPIA,목원대학교 정보통신융합공학부
조도현,DBPIA,인하공업전문대학 디지털전자과
조동연,DBPIA,
조두영,DBPIA,가평군 기획팀
조명수,DBPIA,이엑스티 기술연구소
조명우,DBPIA,인하대학교 기계공학과
조무관,DBPIA,국가과학기술인력개발원(KIRD)
조무상,DBPIA,서강대학교
조문옥,DBPIA,
조범준,DBPIA,조선대학교 컴퓨터공학부
조벽근,DBPIA,한국에너지공단
조산구,DBPIA,코자자
조상미,DBPIA,이화여자대학교 사회복지학
조상식,DBPIA,동국대 교육학과
조상식,DBPIA,동국대학교
조상영,DBPIA,
조서연,DBPIA,울산대학교
조선미,DBPIA,한국농촌경제연구원
조선아,DBPIA,한국교통연구원
조성래,DBPIA,중앙대학교 컴퓨터공학과
조성민,DBPIA,한국도로공사 도로교통연구원
조성운,DBPIA,국립한밭대학교 도시공학과
조성의,DBPIA,경상대학교 경영정보학과
조성자,DBPIA,강원대학교 법학전문대학원
조성재,DBPIA,한국노동연구원 노사관계연구본부
조성현,KCI,한양대학교
조성현,NTIS,한양대학교 에리카산학협력단
조성현,DBPIA,한양대학교 Department of Computer Science and Engineering
조성환,KCI,금강대학교
조성환,DBPIA,금강대학교 글로벌 융합학부 IT 소프트웨어
조성훈,DBPIA,
조성훈,DBPIA,
조세란,DBPIA,중앙대학교 일반대학원 문화예술경영학과
조세현,KCI,한화시스템
조세현,DBPIA,Hanwha Systems Communication SW Team
조세홍,NTIS,한성대학교산학협력단
조소영,KCI,부산대학교
조소영,DBPIA,부산대학교 법학전문대학원
조소영,DBPIA,과학기술정책연구원 Division of Global Innovation Strategy
조수미,DBPIA,
조수빈,DBPIA,한국교통연구원 4차산업혁명 교통연구본부
조수억,DBPIA,서일대
조수연,DBPIA,방위사업청 지상지휘통제감시사업팀
조수영,DBPIA,미래환경플랜건축사사무소 건축친환경신기술연구소
조수지,DBPIA,단국대학교
조수환,DBPIA,상명대학교 전기공학과
조승용,SCIENCEON,식품안전정보원 식품안전연구부
조승용,KCI,식품안전정보원 식품안전연구부
조승용,DBPIA,식품안전정보원 식품안전연구부
조양현,SCIENCEON,삼육대학교 컴퓨터.메카트로닉스공학부
조양현,KCI,삼육대학교
조양현,DBPIA,삼육대학교 컴퓨터.메카트로닉스공학부
조연진,DBPIA,서강대학교
조영복,SCIENCEON,대전대학교
조영복,SCIENCEON,대전대학교 정보보안학과
조영복,SCIENCEON,부산대학교 경영학과
조영복,KCI,부산대학교
조영복,KCI,대전대학교
조영복,DBPIA,대전대학교 정보보안학과
조영빈,DBPIA,전북대학교 전자컴퓨터공학
조영선,KCI,고려대학교
조영선,DBPIA,
조영신,DBPIA,SK 경영경제연구소
조영오,DBPIA,한국형사정책연구원
조영은,DBPIA,광주과학기술원 기계공학부
조영진,DBPIA,경기연구원 상생경제연구실
조영진,DBPIA,건축도시공간연구소
조영철,DBPIA,전북대학교 지미카터국제학부
조영태,DBPIA,LH 토지주택연구원 토지주택연구원 스마트도시연구센터
조영호,DBPIA,국방대학교 Dept. of National Defense Science
조예은,DBPIA,한국국제협력단 ODA 연구정보센터
조완섭,SCIENCEON,충북대학교 경영정보학과
조완섭,KCI,충북대학교
조완현,DBPIA,전남대학교 통계학과
조용래,DBPIA,과학기술정책연구원(STEPI)
조용우,DBPIA,한양대학교
조용인,DBPIA,한국스포츠개발원
조용준,DBPIA,한동대학교 기술연구소
조용혁,DBPIA,
조원길,DBPIA,남서울대학교 국제통상학과
조원선,KCI,육군사관학교
조원선,DBPIA,육군사관학교 교수부 정치사회학과
조유섭,DBPIA,경남테크노파크 정책기획단
조윤경,DBPIA,이화여자대학교 불어불문학과
조윤주,DBPIA,홍익대학교 국제디자인전문대학원 디지털미디어디자인
조윤진,DBPIA,경남과학기술대학교 텍스타일디자인학과
조은경,SCIENCEON,경운대학교 임상병리학과
조은경,KCI,경운대학교 임상병리학과
조은경,DBPIA,대한임상검사과학회
조은민,SCIENCEON,이화여자대학교 사이버보안전공
조은범,DBPIA,서울과학기술대학교 정밀화학과
조은선,DBPIA,충남대학교 컴퓨터공학과
조은식,DBPIA,숭실대학교
조은정,DBPIA,목포대학교 미술학과
조인휘,SCIENCEON,한양대학교 컴퓨터 소프트웨어학과
조재모,DBPIA,경북대학교 건축학부
조재승,DBPIA,서원대학교 융합디자인학과
조재영,KCI,한양대학교
조재영,DBPIA,한양대학교 ERICA캠퍼스 경상대학
조재영,DBPIA,서울대학교
조재우,KCI,한성대학교
조재우,DBPIA,KAIST 4차 산업혁명지능정보센터
조재우,DBPIA,한성대학교
조재천,DBPIA,횃불트리니티신학대학원대학교 신약학
조정산,DBPIA,한국생산기술연구원 로봇그룹
조정원,SCIENCEON,제주대학교 사범대학 컴퓨터교육과
조정원,DBPIA,제주대학교 컴퓨터교육과
조정원,DBPIA,제주대학교 컴퓨터교육과
조정호,DBPIA,공주대학교 화학공학부
조종학,DBPIA,영남이공대학교 디자인스쿨 첨단미디어
조주은,DBPIA,
조준혁,DBPIA,고양지식정보산업진흥원 정책기획부
조진현,DBPIA,경기연구원 정책분석부
조진희,DBPIA,상생발전연구부 상생발전연구부
조충호,DBPIA,
조하영,DBPIA,경기연구원
조항제,DBPIA,부산대 신문방송학과
조해진,DBPIA,가톨릭관동대학교 콘텐츠제작
조현석,DBPIA,가천대학교 일반대학원
조현수,NTIS,연세대학교
조현수,DBPIA,한국지역정보개발원 스마트네이션 기획부
조현숙,KCI,원광대학교
